STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/03/2002,0,,,59,68,49,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/03/2002,0,,,59,70,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/03/2002,0,,,58,66,50,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/03/2002,0.11,,,60,65,54,0,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/03/2002,0,,,58,64,52,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/03/2002,0,,,58,67,49,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/03/2002,0,,,62,76,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/03/2002,0,,,60,72,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/03/2002,0,,,61,72,50,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/03/2002,0,,,61,69,53,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/02/2002,0,,,60,65,54,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/02/2002,0,,,63,71,54,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/02/2002,0,,,66,82,50,0,1,1,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/02/2002,0,,,60,70,50,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/02/2002,0,,,60,69,51,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/02/2002,0,,,61,67,54,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/02/2002,0,,,74,88,60,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/02/2002,0,,,70,89,50,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/02/2002,0,,,56,61,50,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/02/2002,0,,,53,61,45,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/02/2002,0,,,52,61,43,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/02/2002,0.35,,,55,59,51,0,1,,,,,,,,,1,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/02/2002,0,,,57,61,53,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/02/2002,0,,,57,62,52,,1,,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/02/2002,0,,,57,64,49,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/02/2002,0,,,60,70,50,0,1,,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/02/2002,0,,,63,73,52,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/02/2002,0,,,65,79,50,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/02/2002,0,,,64,81,47,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/02/2002,0,,,63,77,48,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/02/2002,0,,,57,63,51,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/02/2002,0,,,52,59,45,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/02/2002,0,,,55,64,45,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/02/2002,0,,,57,70,44,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/02/2002,0,,,56,70,42,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/02/2002,0,,,0,69,42,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/02/2002,0,,,54,64,43,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/02/2002,0,,,52,63,40,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/01/2002,0,,,48,59,36,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/01/2002,0,,,53,61,44,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/01/2002,0,,,47,53,40,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/01/2002,0.09,,,50,55,44,0,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/01/2002,0.49,,,54,58,50,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/01/2002,0,,,55,64,45,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/01/2002,0,,,60,72,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/01/2002,0,,,52,64,39,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/01/2002,0,,,57,65,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/01/2002,0,,,54,61,46,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/01/2002,0,,,54,65,43,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/01/2002,0,,,54,64,43,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/01/2002,0,,,55,63,47,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/01/2002,0,,,53,62,44,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/01/2002,0,,,53,61,45,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/01/2002,0,,,57,63,51,0,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/01/2002,0,,,59,63,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/01/2002,0,,,55,63,46,0,1,1,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/01/2002,0,,,56,67,44,0,1,,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/01/2002,0,,,60,72,48,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/01/2002,0,,,62,76,47,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/01/2002,0,,,57,64,49,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/01/2002,0,,,58,63,53,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/01/2002,0,,,59,70,48,0,1,,,,,,,,,,,,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/01/2002,0,,,60,69,50,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/01/2002,0,,,58,65,50,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/01/2002,0,,,59,70,48,0,1,,,,,,,,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/01/2002,0,,,55,60,50,0,1,1,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/01/2002,0.05,,,57,61,53,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/01/2002,0.1,,,58,61,55,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/01/2002,0,,,58,62,53,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/12/2001,0,,,57,59,55,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/12/2001,0.1,,,59,64,54,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/12/2001,0.32,,,56,59,53,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/12/2001,0,,,57,64,50,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/12/2001,0,,,58,65,50,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/12/2001,0,,,55,66,44,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/12/2001,0,,,57,69,44,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/12/2001,0,,,56,68,43,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/12/2001,0,,,54,60,48,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/12/2001,0,,,52,59,44,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/12/2001,0.21,,,53,56,49,,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/12/2001,0.16,,,55,60,49,,1,,,,,,,1,,,,1,1,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/12/2001,0,,,55,65,44,,1,1,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/12/2001,0,,,54,63,44,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/12/2001,0,,,52,61,42,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/12/2001,0,,,53,63,42,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/12/2001,0,,,55,62,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/12/2001,0.23,,,50,54,46,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/12/2001,0,,,52,61,43,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/2001,0,,,55,63,47,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/2001,0,,,59,65,52,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/12/2001,0,,,55,60,49,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/12/2001,0,,,54,62,46,,,,,,,,,,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/12/2001,0,,,66,80,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/12/2001,0,,,66,80,52,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/12/2001,0,,,61,74,48,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/12/2001,0,,,53,61,45,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/12/2001,0,,,56,63,49,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/12/2001,0.13,,,56,60,52,,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/12/2001,0.1,,,55,60,50,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/12/2001,0,,,55,62,47,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/11/2001,0,,,54,61,46,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/11/2001,0.3,,,53,57,49,0,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/11/2001,0,,,54,63,44,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/11/2001,0,,,55,64,45,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/11/2001,0,,,55,62,47,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/11/2001,0,,,57,62,52,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/11/2001,0.6,,,57,62,52,,1,,,,,,,,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/11/2001,0,,,62,69,55,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/11/2001,0,,,63,68,57,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/11/2001,0,,,62,69,54,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/11/2001,0,,,65,76,54,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/11/2001,0,,,61,71,51,,1,,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/11/2001,0,,,59,66,51,,1,1,,,,,,1,,,,1,,,,1,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/11/2001,0,,,61,68,53,,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/11/2001,0,,,62,70,53,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/11/2001,0,,,65,77,52,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/11/2001,0,,,61,70,52,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/11/2001,0,,,59,66,51,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/2001,0.35,,,63,69,56,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/2001,0.04,,,65,69,60,0,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/2001,0.02,,,65,67,62,0,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/11/2001,0,,,62,70,54,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/11/2001,0,,,67,78,56,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/11/2001,0,,,64,67,60,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/11/2001,0,,,63,66,60,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/11/2001,0,,,63,68,57,,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/11/2001,0.03,,,63,67,59,,1,,,,,,,1,,,,1,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/11/2001,0,,,61,67,54,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/11/2001,0,,,63,67,58,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/11/2001,0,,,63,68,58,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/10/2001,0,,,62,68,56,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/10/2001,0.04,,,64,69,58,,,,,,,,,1,,,,,,1,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/10/2001,0,,,63,70,56,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/10/2001,0,,,64,70,58,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/10/2001,0,,,63,69,57,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/10/2001,0,,,62,66,58,,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/10/2001,0,,,64,66,61,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/10/2001,0,,,64,68,60,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/10/2001,0,,,62,68,56,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/10/2001,0,,,65,69,60,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/10/2001,0,,,66,70,61,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/10/2001,0,,,65,69,60,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/10/2001,0,,,65,70,60,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/10/2001,0,,,65,72,57,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/10/2001,0,,,63,68,58,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/10/2001,0,,,66,72,59,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/10/2001,0,,,66,72,60,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/10/2001,0,,,68,76,59,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/10/2001,0,,,70,80,59,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/2001,0,,,66,73,59,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/2001,0,,,66,70,61,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/10/2001,0,,,64,69,58,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/10/2001,0,,,66,70,62,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/10/2001,0,,,63,68,58,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/10/2001,0,,,67,72,62,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",06/10/2001,0,,,67,71,62,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",05/10/2001,0,,,66,68,63,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",04/10/2001,0,,,68,73,63,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",03/10/2001,0,,,69,76,62,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",02/10/2001,0,,,66,70,62,0,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",01/10/2001,0,,,72,80,64,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/09/2001,0,,,72,81,63,,1,1,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/09/2001,0,,,67,75,58,,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/09/2001,0,,,68,75,60,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/09/2001,0,,,67,74,60,,1,1,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/09/2001,0,,,68,76,60,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/09/2001,0,,,72,80,64,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/09/2001,0,,,69,79,59,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/09/2001,0,,,64,68,60,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/09/2001,0,,,66,71,60,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/09/2001,0,,,66,69,62,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/09/2001,0,,,66,71,61,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/09/2001,0,,,66,70,62,,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/09/2001,0,,,67,71,62,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/09/2001,0,,,68,73,62,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/09/2001,0,,,69,76,62,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/09/2001,0,,,67,71,62,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/09/2001,0,,,68,74,61,0,1,,,,,,,1,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/09/2001,0,,,67,74,60,0,1,,,,,,,,,,,1,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/09/2001,0,,,68,73,62,0,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/09/2001,0,,,68,73,62,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/09/2001,0,,,66,73,58,0,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",09/09/2001,0,,,66,69,63,,,,,,,,,1,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",08/09/2001,0,,,69,73,64,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",07/09/2001,0,,,68,71,64,,,,,,,,,,,,,,,,,,,,
